fullVisitorId,visitNumber,action_type,productSKU,time,hitNumber
7603242478269861345,4,3,GGOEGAAX0352,377675,23
7603242478269861345,4,4,GGOEGALL074615,407574,25
7603242478269861345,4,3,GGOEGAAX0327,578153,31
7603242478269861345,4,3,GGOEGAAX0334,633490,33
7603242478269861345,4,3,GGOEGAAX0309,643015,34
7603242478269861345,4,4,GGOEGAEJ029915,760637,37
7603242478269861345,4,4,GGOEGALB036515,878841,43
7605971862730185115,1,1,GGOEYFKQ020699,37012,2
76337984001301563,1,2,GGOEGBRA037499,98843,5
76337984001301563,1,1,GGOEGBRA037499,98847,6
76337984001301563,1,1,GGOEGBRA037499,99171,8
76337984001301563,1,2,GGOEGBRA037499,99171,7
76337984001301563,1,2,GGOEGBRA037499,142799,10
76337984001301563,1,1,GGOEGBRA037499,142802,11
76337984001301563,1,1,GGOEGBRA037499,143127,12
76337984001301563,1,2,GGOEGBRA037499,143128,13
76337984001301563,1,2,GGOEGBRA037499,144291,15
76337984001301563,1,1,GGOEGBRA037499,144291,14
76337984001301563,1,2,GGOEGBRA037499,200461,16
76337984001301563,1,1,GGOEGBRA037499,200464,17
76337984001301563,1,1,GGOEGBRA037499,204167,18
76337984001301563,1,2,GGOEGBRA037499,204167,19
7634362284405299195,1,1,GGOEGAAX0733,243001,6
7634362284405299195,1,2,GGOEGAAX0733,243084,7
7634362284405299195,1,3,GGOEGAAX0733,255200,8
7641607978785523241,1,3,GGOEGAAX0278,102411,3
7641607978785523241,1,3,GGOEGAAX0278,142068,4
7641607978785523241,1,1,GGOEGGCX056199,193272,6
7641607978785523241,1,2,GGOEGGCX056199,193515,7
7641607978785523241,1,1,GGOEGGCX056199,658822,12
7641607978785523241,1,2,GGOEGGCX056199,659120,13
7641607978785523241,1,3,GGOEGGCX056199,664153,14
7671458277611276988,1,3,GGOEGAAX0364,130385,5
7671458277611276988,1,3,GGOEGAAX0364,134201,6
7716715889119737343,3,1,GGOEAOCB077499,62919,3
7716715889119737343,3,2,GGOEAOCB077499,62920,4
7716715889119737343,3,1,GGOEAOCB077499,65052,5
7720463169914643064,7,2,GGOEGODR017799,80151,6
7720463169914643064,7,1,GGOEGODR017799,80151,5
7720463169914643064,7,1,GGOEGODR017799,83594,7
7720463169914643064,7,2,GGOEGODR017799,83594,8
7720463169914643064,7,1,GGOEGODR017799,85314,9
7720463169914643064,7,3,GGOEGODR017799,104424,11
7720463169914643064,7,1,GGOEGAAX0781,122477,13
7720463169914643064,7,2,GGOEGAAX0781,122478,14
7720463169914643064,7,3,GGOEGAAX0781,130364,15
7720463169914643064,7,3,GGOEGAAX0781,137808,16
7720463169914643064,7,1,GGOEGAAX0781,140945,17
7720463169914643064,7,3,GGOEGAAX0781,165629,19
7720463169914643064,7,1,GGOEGOCD078399,195839,21
7720463169914643064,7,2,GGOEGOCD078399,195840,22
7720463169914643064,7,2,GGOEGOCD078399,199521,24
7720463169914643064,7,1,GGOEGOCD078399,199521,23
7720463169914643064,7,1,GGOEGOCD078399,202440,25
7720463169914643064,7,3,GGOEGOCD078399,257219,27
7720463169914643064,7,5,GGOEGOCD078399,425552,33
7720463169914643064,7,5,GGOEGOCB078299,425552,33
7720463169914643064,7,5,GGOEGODR017799,425552,33
7732103446351877731,1,1,GGOEAFKQ020599,58537,2
7732103446351877731,1,2,GGOEAFKQ020599,59096,3
7732103446351877731,1,1,GGOEAFKQ020599,59353,4
7732103446351877731,1,2,GGOEAFKQ020599,59396,5
7732103446351877731,1,1,GGOEAFKQ020599,60792,6
7732103446351877731,1,2,GGOEAFKQ020599,60806,7
7732103446351877731,1,1,GGOEAFKQ020599,67881,8
7732103446351877731,1,1,GGOEAFKQ020599,177763,11
7732103446351877731,1,2,GGOEAFKQ020599,177777,12
7732103446351877731,1,1,GGOEAFKQ020599,179859,13
7767487111812238597,9,1,GGOEGOAB022499,90255,4
7767487111812238597,9,2,GGOEGOAB022499,90261,5
7767487111812238597,9,1,GGOEGOAB022499,92592,6
7767487111812238597,9,1,GGOEGOAB021499,129608,9
7767487111812238597,9,2,GGOEGOAB021499,129619,10
7767487111812238597,9,1,GGOEGOAB021499,131244,11
7767487111812238597,9,1,GGOEGOAB022499,161155,14
7767487111812238597,9,2,GGOEGOAB022499,161165,15
7767487111812238597,9,1,GGOEGOAB022499,163186,16
7767487111812238597,9,1,GGOEGOAB022499,429675,20
7767487111812238597,9,2,GGOEGOAB022499,429685,21
7767487111812238597,9,1,GGOEGOAB022499,431124,22
7767487111812238597,9,1,GGOEGOAB021499,459018,26
7767487111812238597,9,2,GGOEGOAB021499,459018,25
7767487111812238597,9,1,GGOEGOAB021499,460472,27
7767487111812238597,9,1,GGOEGGOA017399,587676,31
7767487111812238597,9,2,GGOEGGOA017399,587682,32
7767487111812238597,9,1,GGOEGGOA017399,589834,33
7771285007340524144,5,3,GGOEGAAX0326,336393,6
7771285007340524144,5,5,GGOEGAAJ032614,446794,13
7771285007340524144,5,5,GGOEAAEJ033414,446794,13
7771285007340524144,5,5,GGOEGAAJ032614,500415,14
7771285007340524144,5,5,GGOEAAEJ033414,500415,14
7771285007340524144,5,5,GGOEGAAJ032614,528114,15
7771285007340524144,5,5,GGOEAAEJ033414,528114,15
7771285007340524144,5,5,GGOEGAAJ032614,584654,16
7771285007340524144,5,5,GGOEAAEJ033414,584654,16
7771285007340524144,5,5,GGOEGAAJ032614,765254,19
7771285007340524144,5,5,GGOEAAEJ033414,765254,19
7771285007340524144,5,5,GGOEGAAJ032614,777917,20
7771285007340524144,5,5,GGOEAAEJ033414,777917,20
7771285007340524144,6,5,GGOEAAEJ033414,131057,5
7771285007340524144,6,5,GGOEGAAJ032614,131057,5
7771285007340524144,6,5,GGOEAAEJ033414,138701,6
7771285007340524144,6,5,GGOEGAAJ032614,138701,6
7771285007340524144,6,5,GGOEGAAJ032614,148215,7
7771285007340524144,6,5,GGOEAAEJ033414,148215,7
7771285007340524144,6,5,GGOEGAAJ032614,178001,8
7771285007340524144,6,5,GGOEAAEJ033414,178001,8
7771285007340524144,6,5,GGOEGAAJ032614,189765,9
7771285007340524144,6,5,GGOEAAEJ033414,189765,9
7771285007340524144,6,6,GGOEGAAJ032614,211555,10
7771285007340524144,6,6,GGOEAAEJ033414,211555,10
7771285007340524144,6,6,GGOEAAEJ033414,211560,11
7771285007340524144,6,6,GGOEGAAJ032614,211560,11
7779808671220138430,1,1,GGOEGAAX0104,34212,3
7779808671220138430,1,2,GGOEGAAX0104,34384,4
7804878276242829473,1,3,GGOEGOLC013299,35616,2
7804878276242829473,1,2,GGOEGAAX0081,204945,12
7804878276242829473,1,1,GGOEGAAX0081,204945,11
7804878276242829473,1,1,GGOEGAAX0081,213932,13
7804878276242829473,1,3,GGOEGAAX0081,231460,15
7804878276242829473,1,4,GGOEGOLC013299,291990,18
7815364476064026154,9,3,GGOEGETB023799,0,1
7815364476064026154,9,3,GGOEGETB023799,25115,6
7815364476064026154,9,3,GGOEGETB023799,32897,8
7827431027330439153,2,3,GGOEGDHC074099,71479,2
7834826182726674472,3,3,GGOEGAAX0795,1000506,15
7863551258591830793,1,1,GGOEGEVA022399,626307,8
7863551258591830793,1,2,GGOEGEVA022399,626307,9
7966897920275645417,1,1,GGOEGKWR060810,116169,4
7966897920275645417,1,2,GGOEGKWR060810,116169,3
7966897920275645417,1,3,GGOEGKWR060810,118209,5
7966897920275645417,1,1,GGOEGAAX0625,148549,7
7966897920275645417,1,2,GGOEGAAX0625,148549,6
7966897920275645417,1,3,GGOEGAAX0625,158271,8
799550552085983639,1,2,GGOEYFKQ020699,36354,2
799550552085983639,1,1,GGOEYFKQ020699,36355,3
799550552085983639,1,3,GGOEYFKQ020699,46759,4
799550552085983639,1,4,GGOEYFKQ020699,78107,6
8016003971239765913,2,3,GGOEGAAX0320,51144,3
8016003971239765913,2,1,GGOEGAAX0320,185219,7
8016003971239765913,2,2,GGOEGAAX0320,185222,8
8016003971239765913,2,2,GGOEAXXX0808,198648,10
8016003971239765913,2,1,GGOEAXXX0808,198648,9
8016003971239765913,2,3,GGOEAXXX0808,215544,11
8016003971239765913,2,4,GGOEGAXJ065555,239095,13
8016003971239765913,2,4,GGOEGALL074613,273702,17
8016003971239765913,2,2,GGOEGAAX0104,438914,25
8016003971239765913,2,1,GGOEGAAX0104,438914,24
8016003971239765913,2,1,GGOEAXXX0808,443149,26
8016003971239765913,2,2,GGOEAXXX0808,443150,27
8016003971239765913,2,2,GGOEGAAX0795,478443,30
8016003971239765913,2,1,GGOEGAAX0795,478443,29
8016003971239765913,2,1,GGOEGAAX0795,480547,31
8016003971239765913,2,1,GGOEAXXX0812,602026,35
8016003971239765913,2,2,GGOEAXXX0812,602026,36
8016003971239765913,2,1,GGOEGXXX0806,606367,37
8016003971239765913,2,2,GGOEGXXX0806,606368,38
8016003971239765913,2,3,GGOEGXXX0806,611423,39
8016003971239765913,2,3,GGOEGXXX0806,616122,40
8016003971239765913,2,4,GGOEGAAJ080613,974326,42
8016003971239765913,2,4,GGOEGAAJ080615,981054,44
8016003971239765913,2,5,GGOEGAPB057813,1049462,49
8016003971239765913,2,5,GGOEAAAQ032013,1049462,49
8016003971239765913,2,5,GGOEAAAJ080814,1049462,49
8016003971239765913,2,5,GGOEAAAQ032013,1167037,50
8016003971239765913,2,5,GGOEAAAJ080814,1167037,50
8016003971239765913,2,5,GGOEGAPB057813,1167037,50
8016003971239765913,2,5,GGOEAAAQ032013,1208072,51
8016003971239765913,2,5,GGOEAAAJ080814,1208072,51
8016003971239765913,2,5,GGOEGAPB057813,1208072,51
8016003971239765913,2,5,GGOEAAAJ080814,1248238,52
8016003971239765913,2,5,GGOEGAPB057813,1248238,52
8016003971239765913,2,5,GGOEAAAQ032013,1248238,52
8016003971239765913,2,6,GGOEAAAJ080814,1290715,53
8016003971239765913,2,6,GGOEGAPB057813,1290715,53
8016003971239765913,2,6,GGOEAAAQ032013,1290715,53
8016003971239765913,2,6,GGOEAAAJ080814,1290716,54
8016003971239765913,2,6,GGOEGAPB057813,1290716,54
8016003971239765913,2,6,GGOEAAAQ032013,1290716,54
8016003971239765913,2,1,GGOEGAAX0661,1384111,56
8016003971239765913,2,2,GGOEGAAX0661,1384112,57
8016003971239765913,2,3,GGOEGAAX0661,1396811,58
8016003971239765913,2,2,GGOEGAAX0655,1399795,60
8016003971239765913,2,1,GGOEGAAX0655,1399795,59
8016003971239765913,2,3,GGOEGAAX0655,1416040,61
8016003971239765913,2,1,GGOEGAAX0651,1436886,62
8016003971239765913,2,2,GGOEGAAX0651,1436886,63
8016003971239765913,2,3,GGOEGAAX0651,1443493,64
8016003971239765913,2,3,GGOEGAAX0661,1452273,65
8016003971239765913,2,1,GGOEGAAX0618,1466864,67
8016003971239765913,2,2,GGOEGAAX0618,1466865,68
8016003971239765913,2,3,GGOEGAAX0618,1471378,69
8016003971239765913,2,1,GGOEGAAX0619,1474559,70
8016003971239765913,2,2,GGOEGAAX0619,1474560,71
8016003971239765913,2,3,GGOEGAAX0619,1480073,72
8016003971239765913,2,1,GGOEGAAX0620,1483584,73
8016003971239765913,2,2,GGOEGAAX0620,1483584,74
8016003971239765913,2,2,GGOEGAAX0620,1483936,76
8016003971239765913,2,1,GGOEGAAX0620,1483936,75
8016003971239765913,2,2,GGOEGAAX0620,1484850,78
8016003971239765913,2,1,GGOEGAAX0620,1484850,77
8016003971239765913,2,3,GGOEGAAX0620,1488146,79
8016003971239765913,2,2,GGOEGAAX0625,1502827,81
8016003971239765913,2,1,GGOEGAAX0625,1502827,80
8016003971239765913,2,1,GGOEGAAX0617,1507555,82
8016003971239765913,2,2,GGOEGAAX0617,1507555,83
8016003971239765913,2,2,GGOEGKWQ060910,1536725,85
8016003971239765913,2,1,GGOEGKWQ060910,1536725,84
8016003971239765913,2,2,GGOEGKWQ060910,1548768,87
8016003971239765913,2,1,GGOEGKWQ060910,1548768,86
8016003971239765913,2,1,GGOEGKWR060810,1552414,88
8016003971239765913,2,2,GGOEGKWR060810,1552414,89
8016003971239765913,2,3,GGOEGKWR060810,1554160,90
8016003971239765913,2,4,GGOEGAXR065129,1614427,92
8016003971239765913,2,4,GGOEYAXR066128,1625316,94
8016003971239765913,2,4,GGOEGAXJ065555,1640181,96
8016003971239765913,2,1,GGOEGKWQ060910,1704481,99
8016003971239765913,2,2,GGOEGKWQ060910,1704482,100
8016003971239765913,2,3,GGOEGKWQ060910,1706888,101
8016003971239765913,2,1,GGOEGAAX0625,1717065,102
8016003971239765913,2,2,GGOEGAAX0625,1717065,103
8016003971239765913,2,1,GGOEGAAX0617,1721531,104
8016003971239765913,2,2,GGOEGAAX0617,1721532,105
8016003971239765913,2,2,GGOEGAAX0620,1730353,107
8016003971239765913,2,1,GGOEGAAX0620,1730353,106
8016003971239765913,2,3,GGOEGAAX0620,1733142,108
8016003971239765913,2,1,GGOEGAAX0619,1738847,109
8016003971239765913,2,2,GGOEGAAX0619,1738848,110
8016003971239765913,2,3,GGOEGAAX0619,1743754,111
8016003971239765913,2,1,GGOEGAAX0620,1768718,115
8016003971239765913,2,2,GGOEGAAX0620,1768718,114
8016003971239765913,2,3,GGOEGAAX0620,1772137,116
8016003971239765913,2,3,GGOEGAAX0620,1774396,117
8016003971239765913,2,3,GGOEGAAX0620,1778623,118
8016003971239765913,2,1,GGOEGAAX0622,1784205,119
8016003971239765913,2,2,GGOEGAAX0622,1784205,120
8016003971239765913,2,3,GGOEGAAX0622,1786888,121
8016003971239765913,2,3,GGOEGAAX0620,1792271,122
8016003971239765913,2,2,GGOEGAAX0620,2026479,126
8016003971239765913,2,1,GGOEGAAX0620,2026479,125
8016003971239765913,2,3,GGOEGAAX0620,2030457,127
8016003971239765913,2,3,GGOEGAAX0620,2033371,128
8016003971239765913,2,3,GGOEGAAX0620,2035601,129
8016003971239765913,2,1,GGOEGAAX0620,2042017,130
8016003971239765913,2,3,GGOEGAAX0620,2056112,132
8016003971239765913,2,3,GGOEGAAX0620,2063784,133
8016003971239765913,2,3,GGOEGAAX0620,2071215,134
8016003971239765913,2,3,GGOEGAAX0620,2071540,135
8016003971239765913,2,2,GGOEGAAX0620,2300368,142
8016003971239765913,2,1,GGOEGAAX0620,2300368,141
8016003971239765913,2,3,GGOEGAAX0620,2304082,143
8016003971239765913,2,1,GGOEGAAX0625,2310151,144
8016003971239765913,2,2,GGOEGAAX0625,2310151,145
8016003971239765913,2,3,GGOEGAAX0625,2313076,146
8016003971239765913,2,4,GGOEGAWQ062248,2330316,148
8016003971239765913,2,4,GGOEGKWR060810,2337716,150
8016003971239765913,2,1,GGOEGAAX0619,2373056,153
8016003971239765913,2,2,GGOEGAAX0619,2373057,154
8016003971239765913,2,3,GGOEGAAX0619,2379340,155
8016003971239765913,2,1,GGOEGAAX0620,2386711,156
8016003971239765913,2,2,GGOEGAAX0620,2386711,157
8016003971239765913,2,3,GGOEGAAX0620,2389519,158
8016003971239765913,2,3,GGOEGAAX0620,2391923,159
8016003971239765913,2,3,GGOEGAAX0620,2394052,160
8016003971239765913,2,1,GGOEGAAX0620,2396512,161
8016003971239765913,2,3,GGOEGAAX0620,2719523,163
8016003971239765913,2,2,GGOEGAAX0620,2746520,166
8016003971239765913,2,1,GGOEGAAX0620,2746520,165
8016003971239765913,2,3,GGOEGAAX0620,2749585,167
8016003971239765913,2,1,GGOEGAAX0619,2759322,169
8016003971239765913,2,2,GGOEGAAX0619,2759322,170
8016003971239765913,2,2,GGOEGAAX0620,2761469,172
8016003971239765913,2,1,GGOEGAAX0620,2761469,171
8016003971239765913,2,3,GGOEGAAX0620,2765854,173
8016003971239765913,2,3,GGOEGAAX0620,2768973,174
8016003971239765913,2,3,GGOEGAAX0620,2771706,175
8016003971239765913,2,1,GGOEGAAX0622,2774705,176
8016003971239765913,2,2,GGOEGAAX0622,2774706,177
8016003971239765913,2,1,GGOEGAAX0622,2779419,178
8016003971239765913,2,5,GGOEAAWJ062548,2809609,181
8016003971239765913,2,5,GGOEGAWR061848,2809609,181
8016003971239765913,2,5,GGOEGAWR061848,3014889,182
8016003971239765913,2,5,GGOEAAWJ062548,3014889,182
8016003971239765913,2,5,GGOEAAWJ062548,3057726,183
8016003971239765913,2,5,GGOEGAWR061848,3057726,183
8016003971239765913,2,5,GGOEGAWR061848,3096987,184
8016003971239765913,2,5,GGOEAAWJ062548,3096987,184
8016003971239765913,2,5,GGOEAAWJ062548,3135399,185
8016003971239765913,2,5,GGOEGAWR061848,3135399,185
8016003971239765913,2,5,GGOEAAWJ062548,3196160,186
8016003971239765913,2,5,GGOEGAWR061848,3196160,186
8016003971239765913,2,5,GGOEGAWR061848,3215297,187
8016003971239765913,2,5,GGOEAAWJ062548,3215297,187
8016003971239765913,2,5,GGOEAAWJ062548,3229078,188
8016003971239765913,2,5,GGOEGAWR061848,3229078,188
8016003971239765913,2,5,GGOEGAWR061848,3245454,189
8016003971239765913,2,5,GGOEAAWJ062548,3245454,189
8016003971239765913,2,5,GGOEAAWJ062548,3273181,190
8016003971239765913,2,5,GGOEGAWR061848,3273181,190
8016003971239765913,2,5,GGOEAAWJ062548,3294784,191
8016003971239765913,2,5,GGOEGAWR061848,3294784,191
8016003971239765913,2,6,GGOEAAWJ062548,3315912,192
8016003971239765913,2,6,GGOEGAWR061848,3315912,192
8016003971239765913,2,6,GGOEAAWJ062548,3315913,193
8016003971239765913,2,6,GGOEGAWR061848,3315913,193
8057100491037963376,3,1,GGOEGAAX0037,23723,3
8057100491037963376,3,2,GGOEGAAX0037,23724,4
8057100491037963376,3,1,GGOEGAAX0037,35300,5
8057100491037963376,3,3,GGOEGAAX0037,59652,7
811215767847921598,1,1,GGOEADHH055999,97420,6
811215767847921598,1,2,GGOEADHH055999,97426,7
811215767847921598,1,1,GGOEADHH055999,156761,8
811215767847921598,1,2,GGOEADHH055999,156764,9
8151706737543171350,1,1,GGOEGAAX0299,137575,4
8151706737543171350,1,2,GGOEGAAX0299,137575,5
8151706737543171350,1,1,GGOEGAAX0282,145821,6
8151706737543171350,1,2,GGOEGAAX0282,145822,7
8204485709901113804,2,1,GGOEGBRJ037399,267878,7
8204485709901113804,2,2,GGOEGBRJ037399,267878,8
8204485709901113804,2,1,GGOEGBRJ037399,269616,9
8208963585508489539,2,1,GGOEGAAX0104,66487,5
8208963585508489539,2,2,GGOEGAAX0104,66507,6
8208963585508489539,2,1,GGOEGAAX0104,67046,7
8208963585508489539,2,2,GGOEGAAX0104,67057,8
8208963585508489539,2,1,GGOEGAAX0104,67966,9
8208963585508489539,2,2,GGOEGAAX0104,67978,10
8208963585508489539,2,3,GGOEGAAX0104,71277,11
8208963585508489539,2,3,GGOEGAAX0104,89466,12
8208963585508489539,2,5,GGOEGAAQ010413,117211,15
8208963585508489539,2,5,GGOEGAAQ010413,135122,16
8220868147393470497,2,2,GGOEGAAX0569,4933509,43
8220868147393470497,2,1,GGOEGAAX0569,4933510,44
8220868147393470497,2,2,GGOEGAAX0567,4956730,47
8220868147393470497,2,1,GGOEGAAX0567,4956730,46
8220868147393470497,2,2,GGOEGAAX0580,5201833,55
8220868147393470497,2,1,GGOEGAAX0580,5201833,54
8220868147393470497,2,1,GGOEGBJL013999,5367700,60
8220868147393470497,2,2,GGOEGBJL013999,5367804,61
8220868147393470497,2,1,GGOEGBJL013999,5376459,62
8227701038227474422,1,1,GGOEYFKQ020699,226478,6
8227701038227474422,1,2,GGOEYFKQ020699,226484,7
8227701038227474422,1,3,GGOEYFKQ020699,230602,8
8227701038227474422,1,1,GGOEYHPB072210,419830,11
8227701038227474422,1,2,GGOEYHPB072210,419834,12
8252993918601501665,1,1,GGOEGETB023799,84634,3
8252993918601501665,1,2,GGOEGETB023799,84635,4
8281865642684703587,2,2,GGOEGAAX0358,137232,8
8281865642684703587,2,1,GGOEGAAX0358,137232,7
8295197301478463188,1,2,GGOEGAAX0358,77824,5
8295197301478463188,1,1,GGOEGAAX0358,77825,6
8295197301478463188,1,1,GGOEGAAX0358,85135,7
8336976389238650812,1,1,GGOEGAAX0351,31328,2
8336976389238650812,1,2,GGOEGAAX0351,31333,3
8336976389238650812,1,1,GGOEGAAX0351,38400,4
84084976506155235,3,1,GGOEGOAQ018099,0,1
84084976506155235,3,2,GGOEGOAQ018099,14,2
84084976506155235,3,1,GGOEGOAQ018099,3392,3
84084976506155235,3,3,GGOEGOAQ018099,17978,5
8410706711019737796,1,1,GGOEGEHQ024099,529712,8
8410706711019737796,1,2,GGOEGEHQ024099,529725,9
8410706711019737796,1,1,GGOEGEHQ024099,532267,10
8442617694098781827,1,1,GGOEYFKQ020699,48308,2
8442617694098781827,1,2,GGOEYFKQ020699,48313,3
8442617694098781827,1,1,GGOEGHPB071610,109606,6
8442617694098781827,1,2,GGOEGHPB071610,109611,7
8442617694098781827,1,3,GGOEGHPB071610,111787,8
8442617694098781827,1,5,GGOEGHPB071610,142836,11
8442617694098781827,2,1,GGOEYOCR077799,96548,4
8442617694098781827,2,2,GGOEYOCR077799,96553,5
8442617694098781827,2,3,GGOEYOCR077799,97966,6
8442617694098781827,2,1,GGOEGODR017799,190345,11
8442617694098781827,2,2,GGOEGODR017799,190349,12
8442617694098781827,2,3,GGOEGODR017799,191842,13
8442617694098781827,2,5,GGOEGODR017799,230177,16
8442617694098781827,2,5,GGOEYOCR077799,230177,16
8522602120605606432,1,1,GGOEGFKA022299,482120,4
8522602120605606432,1,2,GGOEGFKA022299,482124,5
8522602120605606432,1,3,GGOEGFKA022299,485185,6
8522602120605606432,1,5,GGOEGFAQ016699,766318,18
8522602120605606432,1,5,GGOEGFKA022299,766318,18
8522602120605606432,1,5,GGOEGAEJ030815,766318,18
8522602120605606432,1,5,GGOEAAEH035214,766318,18
8522602120605606432,1,2,GGOEGAAX0622,1342354,21
8522602120605606432,1,1,GGOEGAAX0622,1342355,22
8522602120605606432,1,1,GGOEGAAX0622,1351862,23
8522602120605606432,1,4,GGOEAAEH035216,1423696,26
8524153343957920345,1,2,GGOEGFSR022099,390142,17
8524153343957920345,1,1,GGOEGFSR022099,390143,18
8541623616216182707,1,1,GGOEGAAX0329,53338,4
8541623616216182707,1,2,GGOEGAAX0329,53340,5
8555003181225615424,2,1,GGOEGAAX0569,287376,10
8555003181225615424,2,2,GGOEGAAX0569,287378,11
8555003181225615424,2,1,GGOEGBMC056599,468953,12
8555003181225615424,2,2,GGOEGBMC056599,468954,13
8699270326076021095,1,2,GGOEGAAX0318,63899,3
8699270326076021095,1,1,GGOEGAAX0318,63900,4
8719058463049309640,3,1,GGOEGBJL013999,73320,4
8719058463049309640,3,2,GGOEGBJL013999,73321,5
8719058463049309640,3,3,GGOEGBJL013999,86758,6
8719058463049309640,3,2,GGOEGDHC074099,116550,9
8719058463049309640,3,1,GGOEGDHC074099,116550,8
8719058463049309640,3,3,GGOEGDHC074099,123144,10
8719058463049309640,3,2,GGOEYOCR077799,150056,13
8719058463049309640,3,1,GGOEYOCR077799,150056,12
8719058463049309640,3,3,GGOEYOCR077799,154267,14
8719058463049309640,3,2,GGOEGOAQ020099,191458,16
8719058463049309640,3,1,GGOEGOAQ020099,191459,17
8719058463049309640,3,3,GGOEGOAQ020099,195711,18
8719058463049309640,3,3,GGOEGEHQ024099,314734,21
8719058463049309640,3,5,GGOEGEHQ024099,471557,31
8719058463049309640,3,5,GGOEGOAQ020099,471557,31
8719058463049309640,3,5,GGOEYOCR077799,471557,31
8719058463049309640,3,5,GGOEGDHC074099,471557,31
8719058463049309640,3,5,GGOEGBJL013999,471557,31
8719058463049309640,3,5,GGOEYOCR077799,710632,32
8719058463049309640,3,5,GGOEGEHQ024099,710632,32
8719058463049309640,3,5,GGOEGOAQ020099,710632,32
8719058463049309640,3,5,GGOEGDHC074099,710632,32
8719058463049309640,3,5,GGOEGBJL013999,710632,32
8719058463049309640,3,5,GGOEGBJL013999,761214,33
8719058463049309640,3,5,GGOEGEHQ024099,761214,33
8719058463049309640,3,5,GGOEGOAQ020099,761214,33
8719058463049309640,3,5,GGOEYOCR077799,761214,33
8719058463049309640,3,5,GGOEGDHC074099,761214,33
8719058463049309640,3,5,GGOEGDHC074099,808260,34
8719058463049309640,3,5,GGOEGBJL013999,808260,34
8719058463049309640,3,5,GGOEGEHQ024099,808260,34
8719058463049309640,3,5,GGOEGOAQ020099,808260,34
8719058463049309640,3,5,GGOEYOCR077799,808260,34
8719058463049309640,3,6,GGOEGEHQ024099,840489,35
8719058463049309640,3,6,GGOEGOAQ020099,840489,35
8719058463049309640,3,6,GGOEYOCR077799,840489,35
8719058463049309640,3,6,GGOEGDHC074099,840489,35
8719058463049309640,3,6,GGOEGBJL013999,840489,35
8719058463049309640,3,6,GGOEGEHQ024099,840490,36
8719058463049309640,3,6,GGOEGOAQ020099,840490,36
8719058463049309640,3,6,GGOEYOCR077799,840490,36
8719058463049309640,3,6,GGOEGDHC074099,840490,36
8719058463049309640,3,6,GGOEGBJL013999,840490,36
8726813153683135107,4,2,GGOEGAAX0358,47167,4
8726813153683135107,4,1,GGOEGAAX0358,47167,3
8726813153683135107,4,1,GGOEGAAX0358,137923,7
8726813153683135107,4,2,GGOEGAAX0358,137924,8
8726813153683135107,4,1,GGOEGAAX0358,138039,9
8726813153683135107,4,2,GGOEGAAX0358,138066,10
8726813153683135107,4,2,GGOEGAAX0358,139852,12
8726813153683135107,4,1,GGOEGAAX0358,139852,11
8726813153683135107,4,1,GGOEGAAX0358,144231,13
8726813153683135107,4,3,GGOEGAAX0358,262680,15
8726813153683135107,4,5,GGOEGAFB035816,279745,17
8726813153683135107,4,5,GGOEGAFB035816,308617,18
8726813153683135107,4,5,GGOEGAFB035816,725041,19
8726813153683135107,4,4,GGOEGAFB035816,762456,21
8726813153683135107,4,2,GGOEGAAX0358,774096,25
8726813153683135107,4,1,GGOEGAAX0358,774096,24
8726813153683135107,4,1,GGOEGAAX0358,778279,26
8726813153683135107,4,3,GGOEGAAX0358,827781,28
8726813153683135107,4,5,GGOEGAFB035817,842959,30
8726813153683135107,4,5,GGOEGAFB035817,874448,31
8726813153683135107,4,5,GGOEGAFB035817,971808,32
8726813153683135107,4,6,GGOEGAFB035817,998986,33
8726813153683135107,4,6,GGOEGAFB035817,998987,34
8730493892218660083,1,4,GGOEGALB034113,312450,3
8730493892218660083,1,4,GGOEACCQ017299,455353,8
8730493892218660083,1,5,GGOEAAEH035213,517484,11
8730493892218660083,1,5,GGOEAAAQ032013,517484,11
8730493892218660083,1,5,GGOEAHPJ004213,517484,11
8730493892218660083,1,5,GGOEGALB034114,517484,11
8730493892218660083,1,5,GGOEGESQ016799,517484,11
8730493892218660083,1,5,GGOEADHH073999,517484,11
8730493892218660083,1,5,GGOEAAEH035213,729370,12
8730493892218660083,1,5,GGOEAAAQ032013,729370,12
8730493892218660083,1,5,GGOEAHPJ004213,729370,12
8730493892218660083,1,5,GGOEGALB034114,729370,12
8730493892218660083,1,5,GGOEGESQ016799,729370,12
8730493892218660083,1,5,GGOEADHH073999,729370,12
8730493892218660083,1,5,GGOEAAEH035213,791373,13
8730493892218660083,1,5,GGOEAAAQ032013,791373,13
8730493892218660083,1,5,GGOEAHPJ004213,791373,13
8730493892218660083,1,5,GGOEGALB034114,791373,13
8730493892218660083,1,5,GGOEGESQ016799,791373,13
8730493892218660083,1,5,GGOEADHH073999,791373,13
8730493892218660083,1,5,GGOEAAEH035213,865691,14
8730493892218660083,1,5,GGOEAHPJ004213,865691,14
8730493892218660083,1,5,GGOEAAAQ032013,865691,14
8730493892218660083,1,5,GGOEADHH073999,865691,14
8730493892218660083,1,5,GGOEGALB034114,865691,14
8730493892218660083,1,5,GGOEGESQ016799,865691,14
8730493892218660083,1,5,GGOEAAEH035213,891920,15
8730493892218660083,1,5,GGOEAAAQ032013,891920,15
8730493892218660083,1,5,GGOEAHPJ004213,891920,15
